id,longitude,latitude
7487,-41.5,-18
7488,-41.25,-18
7489,-41,-18
7490,-40.75,-18
7491,-40.5,-18
7492,-40.25,-18
7493,-40,-18
7494,-39.75,-18
7495,-39.5,-18
7496,-39.25,-18
7497,-39,-18
7498,-38.75,-18
7499,-38.5,-18
7500,-38.25,-18
7501,-38,-18
7502,-37.75,-18
7503,-37.5,-18
7504,-37.25,-18
7505,-37,-18
7506,-36.75,-18
7507,-36.5,-18
7508,-36.25,-18
7509,-36,-18
7510,-35.75,-18
7511,-35.5,-18
7512,-35.25,-18
7513,-35,-18
7514,-34.75,-18
7515,-34.5,-18
7516,-34.25,-18
7517,-34,-18
7518,-33.75,-18
7519,-33.5,-18
7520,-33.25,-18
7521,-33,-18
7522,-32.75,-18
7523,-32.5,-18
7524,-32.25,-18
7525,-32,-18
7526,-31.75,-18
7527,-31.5,-18
7528,-31.25,-18
7529,-31,-18
7530,-30.75,-18
7531,-30.5,-18
7532,-30.25,-18
7533,-30,-18
7534,-50,-18.25
7535,-49.75,-18.25
7536,-49.5,-18.25
7537,-49.25,-18.25
7538,-49,-18.25
7539,-48.75,-18.25
7540,-48.5,-18.25
7541,-48.25,-18.25
7542,-48,-18.25
7543,-47.75,-18.25
7544,-47.5,-18.25
7545,-47.25,-18.25
7546,-47,-18.25
7547,-46.75,-18.25
7548,-46.5,-18.25
7549,-46.25,-18.25
7550,-46,-18.25
7551,-45.75,-18.25
7552,-45.5,-18.25
7553,-45.25,-18.25
7554,-45,-18.25
7555,-44.75,-18.25
7556,-44.5,-18.25
7557,-44.25,-18.25
7558,-44,-18.25
7559,-43.75,-18.25
7560,-43.5,-18.25
7561,-43.25,-18.25
7562,-43,-18.25
7563,-42.75,-18.25
7564,-42.5,-18.25
7565,-42.25,-18.25
7566,-42,-18.25
7567,-41.75,-18.25
7568,-41.5,-18.25
7569,-41.25,-18.25
7570,-41,-18.25
7571,-40.75,-18.25
7572,-40.5,-18.25
7573,-40.25,-18.25
7574,-40,-18.25
7575,-39.75,-18.25
7576,-39.5,-18.25
7577,-39.25,-18.25
7578,-39,-18.25
7579,-38.75,-18.25
7580,-38.5,-18.25
7581,-38.25,-18.25
7582,-38,-18.25
7583,-37.75,-18.25
7584,-37.5,-18.25
7585,-37.25,-18.25
7586,-37,-18.25
7587,-36.75,-18.25
7588,-36.5,-18.25
7589,-36.25,-18.25
7590,-36,-18.25
7591,-35.75,-18.25
7592,-35.5,-18.25
7593,-35.25,-18.25
7594,-35,-18.25
7595,-34.75,-18.25
7596,-34.5,-18.25
7597,-34.25,-18.25
7598,-34,-18.25
7599,-33.75,-18.25
7600,-33.5,-18.25
7601,-33.25,-18.25
7602,-33,-18.25
7603,-32.75,-18.25
7604,-32.5,-18.25
7605,-32.25,-18.25
7606,-32,-18.25
7607,-31.75,-18.25
7608,-31.5,-18.25
7609,-31.25,-18.25
7610,-31,-18.25
7611,-30.75,-18.25
7612,-30.5,-18.25
7613,-30.25,-18.25
7614,-30,-18.25
7615,-50,-18.5
7616,-49.75,-18.5
7617,-49.5,-18.5
7618,-49.25,-18.5
7619,-49,-18.5
7620,-48.75,-18.5
7621,-48.5,-18.5
7622,-48.25,-18.5
7623,-48,-18.5
7624,-47.75,-18.5
7625,-47.5,-18.5
7626,-47.25,-18.5
7627,-47,-18.5
7628,-46.75,-18.5
7629,-46.5,-18.5
7630,-46.25,-18.5
7631,-46,-18.5
7632,-45.75,-18.5
7633,-45.5,-18.5
7634,-45.25,-18.5
7635,-45,-18.5
7636,-44.75,-18.5
7637,-44.5,-18.5
7638,-44.25,-18.5
7639,-44,-18.5
7640,-43.75,-18.5
7641,-43.5,-18.5
7642,-43.25,-18.5
7643,-43,-18.5
7644,-42.75,-18.5
7645,-42.5,-18.5
7646,-42.25,-18.5
7647,-42,-18.5
7648,-41.75,-18.5
7649,-41.5,-18.5
7650,-41.25,-18.5
7651,-41,-18.5
7652,-40.75,-18.5
7653,-40.5,-18.5
7654,-40.25,-18.5
7655,-40,-18.5
7656,-39.75,-18.5
7657,-39.5,-18.5
7658,-39.25,-18.5
7659,-39,-18.5
7660,-38.75,-18.5
7661,-38.5,-18.5
7662,-38.25,-18.5
7663,-38,-18.5
7664,-37.75,-18.5
7665,-37.5,-18.5
7666,-37.25,-18.5
7667,-37,-18.5
7668,-36.75,-18.5
7669,-36.5,-18.5
7670,-36.25,-18.5
7671,-36,-18.5
7672,-35.75,-18.5
7673,-35.5,-18.5
7674,-35.25,-18.5
7675,-35,-18.5
7676,-34.75,-18.5
7677,-34.5,-18.5
7678,-34.25,-18.5
7679,-34,-18.5
7680,-33.75,-18.5
7681,-33.5,-18.5
7682,-33.25,-18.5
7683,-33,-18.5
7684,-32.75,-18.5
7685,-32.5,-18.5
7686,-32.25,-18.5
7687,-32,-18.5
7688,-31.75,-18.5
7689,-31.5,-18.5
7690,-31.25,-18.5
7691,-31,-18.5
7692,-30.75,-18.5
7693,-30.5,-18.5
7694,-30.25,-18.5
7695,-30,-18.5
7696,-50,-18.75
7697,-49.75,-18.75
7698,-49.5,-18.75
7699,-49.25,-18.75
7700,-49,-18.75
7701,-48.75,-18.75
7702,-48.5,-18.75
7703,-48.25,-18.75
7704,-48,-18.75
7705,-47.75,-18.75
7706,-47.5,-18.75
7707,-47.25,-18.75
7708,-47,-18.75
7709,-46.75,-18.75
7710,-46.5,-18.75
7711,-46.25,-18.75
7712,-46,-18.75
7713,-45.75,-18.75
7714,-45.5,-18.75
7715,-45.25,-18.75
7716,-45,-18.75
7717,-44.75,-18.75
7718,-44.5,-18.75
7719,-44.25,-18.75
7720,-44,-18.75
7721,-43.75,-18.75
7722,-43.5,-18.75
7723,-43.25,-18.75
7724,-43,-18.75
7725,-42.75,-18.75
7726,-42.5,-18.75
7727,-42.25,-18.75
7728,-42,-18.75
7729,-41.75,-18.75
7730,-41.5,-18.75
7731,-41.25,-18.75
7732,-41,-18.75
7733,-40.75,-18.75
7734,-40.5,-18.75
7735,-40.25,-18.75
7736,-40,-18.75
7737,-39.75,-18.75
7738,-39.5,-18.75
7739,-39.25,-18.75
7740,-39,-18.75
7741,-38.75,-18.75
7742,-38.5,-18.75
7743,-38.25,-18.75
7744,-38,-18.75
7745,-37.75,-18.75
7746,-37.5,-18.75
7747,-37.25,-18.75
7748,-37,-18.75
7749,-36.75,-18.75
7750,-36.5,-18.75
7751,-36.25,-18.75
7752,-36,-18.75
7753,-35.75,-18.75
7754,-35.5,-18.75
7755,-35.25,-18.75
7756,-35,-18.75
7757,-34.75,-18.75
7758,-34.5,-18.75
7759,-34.25,-18.75
7760,-34,-18.75
7761,-33.75,-18.75
7762,-33.5,-18.75
7763,-33.25,-18.75
7764,-33,-18.75
7765,-32.75,-18.75
7766,-32.5,-18.75
7767,-32.25,-18.75
7768,-32,-18.75
7769,-31.75,-18.75
7770,-31.5,-18.75
7771,-31.25,-18.75
7772,-31,-18.75
7773,-30.75,-18.75
7774,-30.5,-18.75
7775,-30.25,-18.75
7776,-30,-18.75
7777,-50,-19
7778,-49.75,-19
7779,-49.5,-19
7780,-49.25,-19
7781,-49,-19
7782,-48.75,-19
7783,-48.5,-19
7784,-48.25,-19
7785,-48,-19
7786,-47.75,-19
7787,-47.5,-19
7788,-47.25,-19
7789,-47,-19
7790,-46.75,-19
7791,-46.5,-19
7792,-46.25,-19
7793,-46,-19
7794,-45.75,-19
7795,-45.5,-19
7796,-45.25,-19
7797,-45,-19
7798,-44.75,-19
7799,-44.5,-19
7800,-44.25,-19
7801,-44,-19
7802,-43.75,-19
7803,-43.5,-19
7804,-43.25,-19
7805,-43,-19
7806,-42.75,-19
7807,-42.5,-19
7808,-42.25,-19
7809,-42,-19
7810,-41.75,-19
7811,-41.5,-19
7812,-41.25,-19
7813,-41,-19
7814,-40.75,-19
7815,-40.5,-19
7816,-40.25,-19
7817,-40,-19
7818,-39.75,-19
7819,-39.5,-19
7820,-39.25,-19
7821,-39,-19
7822,-38.75,-19
7823,-38.5,-19
7824,-38.25,-19
7825,-38,-19
7826,-37.75,-19
7827,-37.5,-19
7828,-37.25,-19
7829,-37,-19
7830,-36.75,-19
7831,-36.5,-19
7832,-36.25,-19
7833,-36,-19
7834,-35.75,-19
7835,-35.5,-19
7836,-35.25,-19
7837,-35,-19
7838,-34.75,-19
7839,-34.5,-19
7840,-34.25,-19
7841,-34,-19
7842,-33.75,-19
7843,-33.5,-19
7844,-33.25,-19
7845,-33,-19
7846,-32.75,-19
7847,-32.5,-19
7848,-32.25,-19
7849,-32,-19
7850,-31.75,-19
7851,-31.5,-19
7852,-31.25,-19
7853,-31,-19
7854,-30.75,-19
7855,-30.5,-19
7856,-30.25,-19
7857,-30,-19
7858,-50,-19.25
7859,-49.75,-19.25
7860,-49.5,-19.25
7861,-49.25,-19.25
7862,-49,-19.25
7863,-48.75,-19.25
7864,-48.5,-19.25
7865,-48.25,-19.25
7866,-48,-19.25
7867,-47.75,-19.25
7868,-47.5,-19.25
7869,-47.25,-19.25
7870,-47,-19.25
7871,-46.75,-19.25
7872,-46.5,-19.25
7873,-46.25,-19.25
7874,-46,-19.25
7875,-45.75,-19.25
7876,-45.5,-19.25
7877,-45.25,-19.25
7878,-45,-19.25
7879,-44.75,-19.25
7880,-44.5,-19.25
7881,-44.25,-19.25
7882,-44,-19.25
7883,-43.75,-19.25
7884,-43.5,-19.25
7885,-43.25,-19.25
7886,-43,-19.25
7887,-42.75,-19.25
7888,-42.5,-19.25
7889,-42.25,-19.25
7890,-42,-19.25
7891,-41.75,-19.25
7892,-41.5,-19.25
7893,-41.25,-19.25
7894,-41,-19.25
7895,-40.75,-19.25
7896,-40.5,-19.25
7897,-40.25,-19.25
7898,-40,-19.25
7899,-39.75,-19.25
7900,-39.5,-19.25
7901,-39.25,-19.25
7902,-39,-19.25
7903,-38.75,-19.25
7904,-38.5,-19.25
7905,-38.25,-19.25
7906,-38,-19.25
7907,-37.75,-19.25
7908,-37.5,-19.25
7909,-37.25,-19.25
7910,-37,-19.25
7911,-36.75,-19.25
7912,-36.5,-19.25
7913,-36.25,-19.25
7914,-36,-19.25
7915,-35.75,-19.25
7916,-35.5,-19.25
7917,-35.25,-19.25
7918,-35,-19.25
7919,-34.75,-19.25
7920,-34.5,-19.25
7921,-34.25,-19.25
7922,-34,-19.25
7923,-33.75,-19.25
7924,-33.5,-19.25
7925,-33.25,-19.25
7926,-33,-19.25
7927,-32.75,-19.25
7928,-32.5,-19.25
7929,-32.25,-19.25
7930,-32,-19.25
7931,-31.75,-19.25
7932,-31.5,-19.25
7933,-31.25,-19.25
7934,-31,-19.25
7935,-30.75,-19.25
7936,-30.5,-19.25
7937,-30.25,-19.25
7938,-30,-19.25
7939,-50,-19.5
7940,-49.75,-19.5
7941,-49.5,-19.5
7942,-49.25,-19.5
7943,-49,-19.5
7944,-48.75,-19.5
7945,-48.5,-19.5
7946,-48.25,-19.5
7947,-48,-19.5
7948,-47.75,-19.5
7949,-47.5,-19.5
7950,-47.25,-19.5
7951,-47,-19.5
7952,-46.75,-19.5
7953,-46.5,-19.5
7954,-46.25,-19.5
7955,-46,-19.5
7956,-45.75,-19.5
7957,-45.5,-19.5
7958,-45.25,-19.5
7959,-45,-19.5
7960,-44.75,-19.5
7961,-44.5,-19.5
7962,-44.25,-19.5
7963,-44,-19.5
7964,-43.75,-19.5
7965,-43.5,-19.5
7966,-43.25,-19.5
7967,-43,-19.5
7968,-42.75,-19.5
7969,-42.5,-19.5
7970,-42.25,-19.5
7971,-42,-19.5
7972,-41.75,-19.5
7973,-41.5,-19.5
7974,-41.25,-19.5
7975,-41,-19.5
7976,-40.75,-19.5
7977,-40.5,-19.5
7978,-40.25,-19.5
7979,-40,-19.5
7980,-39.75,-19.5
7981,-39.5,-19.5
7982,-39.25,-19.5
7983,-39,-19.5
7984,-38.75,-19.5
7985,-38.5,-19.5
7986,-38.25,-19.5
7987,-38,-19.5
7988,-37.75,-19.5
7989,-37.5,-19.5
7990,-37.25,-19.5
7991,-37,-19.5
7992,-36.75,-19.5
7993,-36.5,-19.5
7994,-36.25,-19.5
7995,-36,-19.5
7996,-35.75,-19.5
7997,-35.5,-19.5
7998,-35.25,-19.5
7999,-35,-19.5
8000,-34.75,-19.5
8001,-34.5,-19.5
8002,-34.25,-19.5
8003,-34,-19.5
8004,-33.75,-19.5
8005,-33.5,-19.5
8006,-33.25,-19.5
8007,-33,-19.5
8008,-32.75,-19.5
8009,-32.5,-19.5
8010,-32.25,-19.5
8011,-32,-19.5
8012,-31.75,-19.5
8013,-31.5,-19.5
8014,-31.25,-19.5
8015,-31,-19.5
8016,-30.75,-19.5
8017,-30.5,-19.5
8018,-30.25,-19.5
8019,-30,-19.5
8020,-50,-19.75
8021,-49.75,-19.75
8022,-49.5,-19.75
8023,-49.25,-19.75
8024,-49,-19.75
8025,-48.75,-19.75
8026,-48.5,-19.75
8027,-48.25,-19.75
8028,-48,-19.75
8029,-47.75,-19.75
8030,-47.5,-19.75
8031,-47.25,-19.75
8032,-47,-19.75
8033,-46.75,-19.75
8034,-46.5,-19.75
8035,-46.25,-19.75
8036,-46,-19.75
8037,-45.75,-19.75
8038,-45.5,-19.75
8039,-45.25,-19.75
8040,-45,-19.75
8041,-44.75,-19.75
8042,-44.5,-19.75
8043,-44.25,-19.75
8044,-44,-19.75
8045,-43.75,-19.75
8046,-43.5,-19.75
8047,-43.25,-19.75
8048,-43,-19.75
8049,-42.75,-19.75
8050,-42.5,-19.75
8051,-42.25,-19.75
8052,-42,-19.75
8053,-41.75,-19.75
8054,-41.5,-19.75
8055,-41.25,-19.75
8056,-41,-19.75
8057,-40.75,-19.75
8058,-40.5,-19.75
8059,-40.25,-19.75
8060,-40,-19.75
8061,-39.75,-19.75
8062,-39.5,-19.75
8063,-39.25,-19.75
8064,-39,-19.75
8065,-38.75,-19.75
8066,-38.5,-19.75
8067,-38.25,-19.75
8068,-38,-19.75
8069,-37.75,-19.75
8070,-37.5,-19.75
8071,-37.25,-19.75
8072,-37,-19.75
8073,-36.75,-19.75
8074,-36.5,-19.75
8075,-36.25,-19.75
8076,-36,-19.75
8077,-35.75,-19.75
8078,-35.5,-19.75
8079,-35.25,-19.75
8080,-35,-19.75
8081,-34.75,-19.75
8082,-34.5,-19.75
8083,-34.25,-19.75
8084,-34,-19.75
8085,-33.75,-19.75
8086,-33.5,-19.75
8087,-33.25,-19.75
8088,-33,-19.75
8089,-32.75,-19.75
8090,-32.5,-19.75
8091,-32.25,-19.75
8092,-32,-19.75
8093,-31.75,-19.75
8094,-31.5,-19.75
8095,-31.25,-19.75
8096,-31,-19.75
8097,-30.75,-19.75
8098,-30.5,-19.75
8099,-30.25,-19.75
8100,-30,-19.75
8101,-50,-20
8102,-49.75,-20
8103,-49.5,-20
8104,-49.25,-20
8105,-49,-20
8106,-48.75,-20
8107,-48.5,-20
8108,-48.25,-20
8109,-48,-20
8110,-47.75,-20
8111,-47.5,-20
8112,-47.25,-20
8113,-47,-20
8114,-46.75,-20
8115,-46.5,-20
8116,-46.25,-20
8117,-46,-20
8118,-45.75,-20
8119,-45.5,-20
8120,-45.25,-20
8121,-45,-20
8122,-44.75,-20
8123,-44.5,-20
8124,-44.25,-20
8125,-44,-20
8126,-43.75,-20
8127,-43.5,-20
8128,-43.25,-20
8129,-43,-20
8130,-42.75,-20
8131,-42.5,-20
8132,-42.25,-20
8133,-42,-20
8134,-41.75,-20
8135,-41.5,-20
8136,-41.25,-20
8137,-41,-20
8138,-40.75,-20
8139,-40.5,-20
8140,-40.25,-20
8141,-40,-20
8142,-39.75,-20
8143,-39.5,-20
8144,-39.25,-20
8145,-39,-20
8146,-38.75,-20
8147,-38.5,-20
8148,-38.25,-20
8149,-38,-20
8150,-37.75,-20
8151,-37.5,-20
8152,-37.25,-20
8153,-37,-20
8154,-36.75,-20
8155,-36.5,-20
8156,-36.25,-20
8157,-36,-20
8158,-35.75,-20
8159,-35.5,-20
8160,-35.25,-20
8161,-35,-20
8162,-34.75,-20
8163,-34.5,-20
8164,-34.25,-20
8165,-34,-20
8166,-33.75,-20
8167,-33.5,-20
8168,-33.25,-20
8169,-33,-20
8170,-32.75,-20
8171,-32.5,-20
8172,-32.25,-20
8173,-32,-20
8174,-31.75,-20
8175,-31.5,-20
8176,-31.25,-20
8177,-31,-20
8178,-30.75,-20
8179,-30.5,-20
8180,-30.25,-20
8181,-30,-20
8182,-60,-20
8183,-59.75,-20
8184,-59.5,-20
8185,-59.25,-20
8186,-59,-20
8187,-58.75,-20
8188,-58.5,-20
8189,-58.25,-20
8190,-58,-20
8191,-57.75,-20
8192,-57.5,-20
8193,-57.25,-20
8194,-57,-20
8195,-56.75,-20
8196,-56.5,-20
8197,-56.25,-20
8198,-56,-20
8199,-55.75,-20
8200,-55.5,-20
8201,-55.25,-20
8202,-55,-20
8203,-54.75,-20
8204,-54.5,-20
8205,-54.25,-20
8206,-54,-20
8207,-53.75,-20
8208,-53.5,-20
8209,-53.25,-20
8210,-53,-20
8211,-52.75,-20
8212,-52.5,-20
8213,-52.25,-20
8214,-52,-20
8215,-51.75,-20
8216,-51.5,-20
8217,-51.25,-20
8218,-51,-20
8219,-50.75,-20
8220,-50.5,-20
8221,-50.25,-20
8222,-50,-20
8223,-49.75,-20
8224,-49.5,-20
8225,-49.25,-20
8226,-49,-20
8227,-48.75,-20
8228,-48.5,-20
8229,-48.25,-20
8230,-48,-20
8231,-47.75,-20
8232,-47.5,-20
8233,-47.25,-20
8234,-47,-20
8235,-46.75,-20
8236,-46.5,-20
8237,-46.25,-20
8238,-46,-20
8239,-45.75,-20
8240,-45.5,-20
8241,-45.25,-20
8242,-45,-20
8243,-60,-20.25
8244,-59.75,-20.25
8245,-59.5,-20.25
8246,-59.25,-20.25
8247,-59,-20.25
8248,-58.75,-20.25
8249,-58.5,-20.25
8250,-58.25,-20.25
8251,-58,-20.25
8252,-57.75,-20.25
8253,-57.5,-20.25
8254,-57.25,-20.25
8255,-57,-20.25
8256,-56.75,-20.25
8257,-56.5,-20.25
8258,-56.25,-20.25
8259,-56,-20.25
8260,-55.75,-20.25
8261,-55.5,-20.25
8262,-55.25,-20.25
8263,-55,-20.25
8264,-54.75,-20.25
8265,-54.5,-20.25
8266,-54.25,-20.25
8267,-54,-20.25
8268,-53.75,-20.25
8269,-53.5,-20.25
8270,-53.25,-20.25
8271,-53,-20.25
8272,-52.75,-20.25
8273,-52.5,-20.25
8274,-52.25,-20.25
8275,-52,-20.25
8276,-51.75,-20.25
8277,-51.5,-20.25
8278,-51.25,-20.25
8279,-51,-20.25
8280,-50.75,-20.25
8281,-50.5,-20.25
8282,-50.25,-20.25
8283,-50,-20.25
8284,-49.75,-20.25
8285,-49.5,-20.25
8286,-49.25,-20.25
8287,-49,-20.25
8288,-48.75,-20.25
8289,-48.5,-20.25
8290,-48.25,-20.25
8291,-48,-20.25
8292,-47.75,-20.25
8293,-47.5,-20.25
8294,-47.25,-20.25
8295,-47,-20.25
8296,-46.75,-20.25
8297,-46.5,-20.25
8298,-46.25,-20.25
8299,-46,-20.25
8300,-45.75,-20.25
8301,-45.5,-20.25
8302,-45.25,-20.25
8303,-45,-20.25
8304,-60,-20.5
8305,-59.75,-20.5
8306,-59.5,-20.5
8307,-59.25,-20.5
8308,-59,-20.5
8309,-58.75,-20.5
8310,-58.5,-20.5
8311,-58.25,-20.5
8312,-58,-20.5
8313,-57.75,-20.5
8314,-57.5,-20.5
8315,-57.25,-20.5
8316,-57,-20.5
8317,-56.75,-20.5
8318,-56.5,-20.5
8319,-56.25,-20.5
8320,-56,-20.5
8321,-55.75,-20.5
8322,-55.5,-20.5
8323,-55.25,-20.5
8324,-55,-20.5
8325,-54.75,-20.5
8326,-54.5,-20.5
8327,-54.25,-20.5
8328,-54,-20.5
8329,-53.75,-20.5
8330,-53.5,-20.5
8331,-53.25,-20.5
8332,-53,-20.5
8333,-52.75,-20.5
8334,-52.5,-20.5
8335,-52.25,-20.5
8336,-52,-20.5
8337,-51.75,-20.5
8338,-51.5,-20.5
8339,-51.25,-20.5
8340,-51,-20.5
8341,-50.75,-20.5
8342,-50.5,-20.5
8343,-50.25,-20.5
8344,-50,-20.5
8345,-49.75,-20.5
8346,-49.5,-20.5
8347,-49.25,-20.5
8348,-49,-20.5
8349,-48.75,-20.5
8350,-48.5,-20.5
8351,-48.25,-20.5
8352,-48,-20.5
8353,-47.75,-20.5
8354,-47.5,-20.5
8355,-47.25,-20.5
8356,-47,-20.5
8357,-46.75,-20.5
8358,-46.5,-20.5
8359,-46.25,-20.5
8360,-46,-20.5
8361,-45.75,-20.5
8362,-45.5,-20.5
8363,-45.25,-20.5
8364,-45,-20.5
8365,-60,-20.75
8366,-59.75,-20.75
8367,-59.5,-20.75
8368,-59.25,-20.75
8369,-59,-20.75
8370,-58.75,-20.75
8371,-58.5,-20.75
8372,-58.25,-20.75
8373,-58,-20.75
8374,-57.75,-20.75
8375,-57.5,-20.75
8376,-57.25,-20.75
8377,-57,-20.75
8378,-56.75,-20.75
8379,-56.5,-20.75
8380,-56.25,-20.75
8381,-56,-20.75
8382,-55.75,-20.75
8383,-55.5,-20.75
8384,-55.25,-20.75
8385,-55,-20.75
8386,-54.75,-20.75
8387,-54.5,-20.75
8388,-54.25,-20.75
8389,-54,-20.75
8390,-53.75,-20.75
8391,-53.5,-20.75
8392,-53.25,-20.75
8393,-53,-20.75
8394,-52.75,-20.75
8395,-52.5,-20.75
8396,-52.25,-20.75
8397,-52,-20.75
8398,-51.75,-20.75
8399,-51.5,-20.75
8400,-51.25,-20.75
8401,-51,-20.75
8402,-50.75,-20.75
8403,-50.5,-20.75
8404,-50.25,-20.75
8405,-50,-20.75
8406,-49.75,-20.75
8407,-49.5,-20.75
8408,-49.25,-20.75
8409,-49,-20.75
8410,-48.75,-20.75
8411,-48.5,-20.75
8412,-48.25,-20.75
8413,-48,-20.75
8414,-47.75,-20.75
8415,-47.5,-20.75
8416,-47.25,-20.75
8417,-47,-20.75
8418,-46.75,-20.75
8419,-46.5,-20.75
8420,-46.25,-20.75
8421,-46,-20.75
8422,-45.75,-20.75
8423,-45.5,-20.75
8424,-45.25,-20.75
8425,-45,-20.75
8426,-60,-21
8427,-59.75,-21
8428,-59.5,-21
8429,-59.25,-21
8430,-59,-21
8431,-58.75,-21
8432,-58.5,-21
8433,-58.25,-21
8434,-58,-21
8435,-57.75,-21
8436,-57.5,-21
8437,-57.25,-21
8438,-57,-21
8439,-56.75,-21
8440,-56.5,-21
8441,-56.25,-21
8442,-56,-21
8443,-55.75,-21
8444,-55.5,-21
8445,-55.25,-21
8446,-55,-21
8447,-54.75,-21
8448,-54.5,-21
8449,-54.25,-21
8450,-54,-21
8451,-53.75,-21
8452,-53.5,-21
8453,-53.25,-21
8454,-53,-21
8455,-52.75,-21
8456,-52.5,-21
8457,-52.25,-21
8458,-52,-21
8459,-51.75,-21
8460,-51.5,-21
8461,-51.25,-21
8462,-51,-21
8463,-50.75,-21
8464,-50.5,-21
8465,-50.25,-21
8466,-50,-21
8467,-49.75,-21
8468,-49.5,-21
8469,-49.25,-21
8470,-49,-21
8471,-48.75,-21
8472,-48.5,-21
8473,-48.25,-21
8474,-48,-21
8475,-47.75,-21
8476,-47.5,-21
8477,-47.25,-21
8478,-47,-21
8479,-46.75,-21
8480,-46.5,-21
8481,-46.25,-21
8482,-46,-21
8483,-45.75,-21
8484,-45.5,-21
8485,-45.25,-21
8486,-45,-21
8487,-60,-21.25
8488,-59.75,-21.25
8489,-59.5,-21.25
8490,-59.25,-21.25
8491,-59,-21.25
8492,-58.75,-21.25
8493,-58.5,-21.25
8494,-58.25,-21.25
8495,-58,-21.25
8496,-57.75,-21.25
8497,-57.5,-21.25
8498,-57.25,-21.25
8499,-57,-21.25
8500,-56.75,-21.25
8501,-56.5,-21.25
8502,-56.25,-21.25
8503,-56,-21.25
8504,-55.75,-21.25
8505,-55.5,-21.25
8506,-55.25,-21.25
8507,-55,-21.25
8508,-54.75,-21.25
8509,-54.5,-21.25
8510,-54.25,-21.25
8511,-54,-21.25
8512,-53.75,-21.25
8513,-53.5,-21.25
8514,-53.25,-21.25
8515,-53,-21.25
8516,-52.75,-21.25
8517,-52.5,-21.25
8518,-52.25,-21.25
8519,-52,-21.25
8520,-51.75,-21.25
8521,-51.5,-21.25
8522,-51.25,-21.25
8523,-51,-21.25
8524,-50.75,-21.25
8525,-50.5,-21.25
8526,-50.25,-21.25
8527,-50,-21.25
8528,-49.75,-21.25
8529,-49.5,-21.25
8530,-49.25,-21.25
8531,-49,-21.25
8532,-48.75,-21.25
8533,-48.5,-21.25
8534,-48.25,-21.25
8535,-48,-21.25
8536,-47.75,-21.25
8537,-47.5,-21.25
8538,-47.25,-21.25
8539,-47,-21.25
8540,-46.75,-21.25
8541,-46.5,-21.25
8542,-46.25,-21.25
8543,-46,-21.25
8544,-45.75,-21.25
8545,-45.5,-21.25
8546,-45.25,-21.25
8547,-45,-21.25
8548,-60,-21.5
8549,-59.75,-21.5
8550,-59.5,-21.5
8551,-59.25,-21.5
8552,-59,-21.5
8553,-58.75,-21.5
8554,-58.5,-21.5
8555,-58.25,-21.5
8556,-58,-21.5
8557,-57.75,-21.5
8558,-57.5,-21.5
8559,-57.25,-21.5
8560,-57,-21.5
8561,-56.75,-21.5
8562,-56.5,-21.5
8563,-56.25,-21.5
8564,-56,-21.5
8565,-55.75,-21.5
8566,-55.5,-21.5
8567,-55.25,-21.5
8568,-55,-21.5
8569,-54.75,-21.5
8570,-54.5,-21.5
8571,-54.25,-21.5
8572,-54,-21.5
8573,-53.75,-21.5
8574,-53.5,-21.5
8575,-53.25,-21.5
8576,-53,-21.5
8577,-52.75,-21.5
8578,-52.5,-21.5
8579,-52.25,-21.5
8580,-52,-21.5
8581,-51.75,-21.5
8582,-51.5,-21.5
8583,-51.25,-21.5
8584,-51,-21.5
8585,-50.75,-21.5
8586,-50.5,-21.5
8587,-50.25,-21.5
8588,-50,-21.5
8589,-49.75,-21.5
8590,-49.5,-21.5
8591,-49.25,-21.5
8592,-49,-21.5
8593,-48.75,-21.5
8594,-48.5,-21.5
8595,-48.25,-21.5
8596,-48,-21.5
8597,-47.75,-21.5
8598,-47.5,-21.5
8599,-47.25,-21.5
8600,-47,-21.5
8601,-46.75,-21.5
8602,-46.5,-21.5
8603,-46.25,-21.5
8604,-46,-21.5
8605,-45.75,-21.5
8606,-45.5,-21.5
8607,-45.25,-21.5
8608,-45,-21.5
8609,-60,-21.75
8610,-59.75,-21.75
8611,-59.5,-21.75
8612,-59.25,-21.75
8613,-59,-21.75
8614,-58.75,-21.75
8615,-58.5,-21.75
8616,-58.25,-21.75
8617,-58,-21.75
8618,-57.75,-21.75
8619,-57.5,-21.75
8620,-57.25,-21.75
8621,-57,-21.75
8622,-56.75,-21.75
8623,-56.5,-21.75
8624,-56.25,-21.75
8625,-56,-21.75
8626,-55.75,-21.75
8627,-55.5,-21.75
8628,-55.25,-21.75
8629,-55,-21.75
8630,-54.75,-21.75
8631,-54.5,-21.75
8632,-54.25,-21.75
8633,-54,-21.75
8634,-53.75,-21.75
8635,-53.5,-21.75
8636,-53.25,-21.75
8637,-53,-21.75
8638,-52.75,-21.75
8639,-52.5,-21.75
8640,-52.25,-21.75
8641,-52,-21.75
8642,-51.75,-21.75
8643,-51.5,-21.75
8644,-51.25,-21.75
8645,-51,-21.75
8646,-50.75,-21.75
8647,-50.5,-21.75
8648,-50.25,-21.75
8649,-50,-21.75
8650,-49.75,-21.75
8651,-49.5,-21.75
8652,-49.25,-21.75
8653,-49,-21.75
8654,-48.75,-21.75
8655,-48.5,-21.75
8656,-48.25,-21.75
8657,-48,-21.75
8658,-47.75,-21.75
8659,-47.5,-21.75
8660,-47.25,-21.75
