USI_ID;ID_AGRUPAMENTO;ID_PONTO_CONEXAO;ID_SUBSISTEMA;ID_EMPREENDIMENTO;ID_AGENTE;ID_MODALIDADE;NOME;TP_USINA;TAG_PI;CEG_ANEEL;COD_CCEE;LATITUDE;LONGITUDE;POT_INSTALADA;FLAG_PROGRAMADA;DT_ENTRADA_OPER;DT_DESATIVACAO;VLR_GF_ENERGIA;VLR_GF_POTENCIA;FLAG_MERCADO;UF;NOME_SIMPLES;ID_QUADRICULA;COD_PI;DT_INCLUSAO;FLAG_HISTORICO;FLAG_SIMULADA;ID_CONJUNTO_PDES_OLD;ID_CONJUNTO_PDP;DT_ENTRADA_TESTE;LATITUDE_;LONGITUDE_;LOCALIZACAO;DT_ENTRADA_SIMUL;ID_SUBSISTEMA_SIMUL;FLAG_SUSPENSA;FLAG_LEILAO;ID_CONJUNTO_BDT;ID_PONTO_CONEXAO_BDT;ID_CONJUNTO_PDES
PISA03;254;64;NE;NULL;NULL;14;VENTOS DE SANTA ANGELA 03;UEE;NULL;EOL.CV.PI.033007-8.01;NULL;-8.57;-41.57;31500.00;1;12/11/2020;NULL;NULL;NULL;NULL;PI;VENTOS DE SANTA ANGELA 03;NULL;PISA03;16/06/2020;S;1;NULL;288;14/07/2020;-85,764;-415,778;NULL;18/01/2021;NE;N;S;134;64;NULL
PISA04;254;64;NE;NULL;NULL;14;VENTOS DE SANTA ANGELA 04;UEE;NULL;EOL.CV.PI.033008-6.01;NULL;-8.60;-41.59;31500.00;1;12/11/2020;NULL;NULL;NULL;NULL;PI;VENTOS DE SANTA ANGELA 04;NULL;PISA04;16/06/2020;S;1;NULL;288;14/07/2020;-86,002;-415,908;NULL;18/01/2021;NE;N;S;134;64;NULL
PISA05;254;64;NE;NULL;NULL;14;VENTOS DE SANTA ANGELA 05;UEE;NULL;EOL.CV.PI.033009-4.01;NULL;-8.46;-41.44;31500.00;1;29/12/2020;NULL;NULL;NULL;NULL;PI;VENTOS DE SANTA ANGELA 05;NULL;PISA05;16/06/2020;S;1;NULL;288;23/10/2020;-84,625;-414,451;NULL;18/01/2021;NE;N;S;134;64;NULL
PISA06;254;64;NE;NULL;NULL;14;VENTOS DE SANTA ANGELA 06;UEE;NULL;EOL.CV.PI.033010-8.01;NULL;-8.48;-41.45;31500.00;1;30/12/2020;NULL;NULL;NULL;NULL;PI;VENTOS DE SANTA ANGELA 06;NULL;PISA06;16/06/2020;S;1;NULL;288;06/11/2020;-84,891;-414,516;NULL;18/01/2021;NE;N;S;134;64;NULL
PISA07;254;64;NE;NULL;NULL;14;VENTOS DE SANTA ANGELA 07;UEE;NULL;EOL.CV.PI.033011-6.01;NULL;-8.53;-41.48;25200.00;1;30/12/2020;NULL;NULL;NULL;NULL;PI;VENTOS DE SANTA ANGELA 07;NULL;PISA07;16/06/2020;S;1;NULL;288;07/11/2020;-85,306;-414,805;NULL;18/01/2021;NE;N;S;134;64;NULL
PISA08;254;64;NE;NULL;NULL;14;VENTOS DE SANTA ANGELA 08;UEE;NULL;EOL.CV.PI.033012-4.01;NULL;-8.56;-41.49;31500.00;1;31/12/2020;NULL;NULL;NULL;NULL;PI;VENTOS DE SANTA ANGELA 08;NULL;PISA08;16/06/2020;S;1;NULL;288;19/11/2020;-85,608;-414,984;NULL;18/01/2021;NE;N;S;134;64;NULL
PISA09;250;64;NE;NULL;NULL;14;VENTOS DE SANTA ANGELA 09;UEE;NULL;EOL.CV.PI.033013-2.01;NULL;-8.59;-41.47;44100.00;1;31/12/2020;NULL;NULL;NULL;NULL;PI;VENTOS DE SANTA ANGELA 09;NULL;PISA09;16/06/2020;S;1;NULL;290;01/08/2020;-85,952;-414,795;NULL;18/01/2021;NE;N;S;133;64;NULL
PISA10;249;64;NE;NULL;NULL;14;VENTOS DE SANTA ANGELA 10;UEE;NULL;EOL.CV.PI.033014-0.01;NULL;-8.63;-41.49;40950.00;1;31/12/2020;NULL;NULL;NULL;NULL;PI;VENTOS DE SANTA ANGELA 10;NULL;PISA10;16/06/2020;S;1;NULL;289;01/08/2020;-86,329;-414,971;NULL;18/01/2021;NE;N;S;132;64;NULL
PISA11;250;64;NE;NULL;NULL;14;VENTOS DE SANTA ANGELA 11;UEE;NULL;EOL.CV.PI.033015-9.01;NULL;-8.66;-41.50;44100.00;1;31/12/2020;NULL;NULL;NULL;NULL;PI;VENTOS DE SANTA ANGELA 11;NULL;PISA11;16/06/2020;S;1;NULL;290;01/08/2020;-86,671;-415,098;NULL;18/01/2021;NE;N;S;133;64;NULL
PISA12;249;64;NE;NULL;NULL;14;VENTOS DE SANTA ANGELA 12;UEE;NULL;EOL.CV.PI.033016-7.01;NULL;-8.76;-41.43;30000.00;1;19/03/2021;NULL;NULL;NULL;NULL;PI;VENTOS DE SANTA ANGELA 12;NULL;PISA12;16/06/2020;S;1;NULL;289;04/02/2021;-87,616;-414,303;NULL;13/04/2021;NE;N;N;132;64;NULL
PISA13;250;64;NE;NULL;NULL;14;VENTOS DE SANTA ANGELA 13;UEE;NULL;EOL.CV.PI.033017-5.01;NULL;-8.76;-41.40;28350.00;1;19/03/2021;NULL;NULL;NULL;NULL;PI;VENTOS DE SANTA ANGELA 13;NULL;PISA13;16/06/2020;S;1;NULL;290;23/01/2021;-87,664;-414,087;NULL;13/04/2021;NE;N;N;133;64;NULL
PISA14;250;64;NE;NULL;NULL;14;VENTOS DE SANTA ANGELA 14;UEE;NULL;EOL.CV.PI.033018-3.01;NULL;-8.70;-41.51;42600.00;1;31/12/2020;NULL;NULL;NULL;NULL;PI;VENTOS DE SANTA ANGELA 14;NULL;PISA14;16/06/2020;S;1;NULL;290;01/08/2020;-87,088;-415,181;NULL;18/01/2021;NE;N;S;133;64;NULL
PISA15;250;64;NE;NULL;NULL;14;VENTOS DE SANTA ANGELA 15;UEE;NULL;EOL.CV.PI.033019-1.01;NULL;-8.72;-41.47;44100.00;1;27/03/2021;NULL;NULL;NULL;NULL;PI;VENTOS DE SANTA ANGELA 15;NULL;PISA15;16/06/2020;S;1;NULL;290;12/09/2020;-87,220;-414,741;NULL;13/04/2021;NE;N;S;133;64;NULL
PISA16;249;64;NE;NULL;NULL;14;VENTOS DE SANTA ANGELA 16;UEE;NULL;EOL.CV.PI.033020-5.01;NULL;-8.73;-41.55;31500.00;1;19/05/2021;NULL;NULL;NULL;NULL;PI;VENTOS DE SANTA ANGELA 16;NULL;PISA16;16/06/2020;S;1;NULL;289;13/03/2021;-87,326;-415,590;NULL;26/08/2021;NE;N;N;132;64;NULL
PISA17;249;64;NE;NULL;NULL;14;VENTOS DE SANTA ANGELA 17;UEE;NULL;EOL.CV.PI.033021-3.01;NULL;-8.71;-41.42;47250.00;1;07/04/2021;NULL;NULL;NULL;NULL;PI;VENTOS DE SANTA ANGELA 17;NULL;PISA17;16/06/2020;S;1;NULL;289;01/03/2021;-87,159;-414,209;NULL;13/04/2021;NE;N;S;132;64;NULL
PISA18;249;64;NE;NULL;NULL;14;VENTOS DE SANTA ANGELA 18;UEE;NULL;EOL.CV.PI.033022-1.01;NULL;-8.73;-41.39;31500.00;1;13/03/2021;NULL;NULL;NULL;NULL;PI;VENTOS DE SANTA ANGELA 18;NULL;PISA18;16/06/2020;S;1;NULL;289;23/01/2021;-87,389;-413,999;NULL;13/04/2021;NE;N;N;132;64;NULL
PISA19;250;64;NE;NULL;NULL;14;VENTOS DE SANTA ANGELA 19;UEE;NULL;EOL.CV.PI.033023-0.01;NULL;-8.74;-41.47;30000.00;1;07/04/2021;NULL;NULL;NULL;NULL;PI;VENTOS DE SANTA ANGELA 19;NULL;PISA19;16/06/2020;S;1;NULL;290;03/02/2021;-87,462;-414,716;NULL;13/04/2021;NE;N;S;133;64;NULL
PISA20;249;64;NE;NULL;NULL;14;VENTOS DE SANTA ANGELA 20;UEE;NULL;EOL.CV.PI.033024-8.01;NULL;-8.78;-41.45;30000.00;1;13/02/2021;NULL;NULL;NULL;NULL;PI;VENTOS DE SANTA ANGELA 20;NULL;PISA20;16/06/2020;S;1;NULL;289;16/12/2020;-87,818;-414,520;NULL;05/10/2021;NE;N;S;132;64;NULL
PISA21;249;64;NE;NULL;NULL;14;VENTOS DE SANTA ANGELA 21;UEE;NULL;EOL.CV.PI.033025-6.01;NULL;-8.80;-41.46;30000.00;1;28/01/2021;NULL;NULL;NULL;NULL;PI;VENTOS DE SANTA ANGELA 21;NULL;PISA21;16/06/2020;S;1;NULL;289;16/12/2020;-88,066;-414,651;NULL;03/03/2021;NE;N;S;132;64;NULL
PISR03;299;113;NE;NULL;NULL;14;VENTOS DE SAO ROQUE 03;UEE;NULL;EOL.CV.PI.038105-5.01;NULL;0.00;0.00;45600.00;1;NULL;NULL;NULL;NULL;NULL;PI;VENTOS DE SAO ROQUE 03;NULL;PISR03;15/08/2022;NULL;0;NULL;NULL;NULL;0.0000;0.0000;I;NULL;NE;N;N;175;108;NULL
PISR05;299;113;NE;NULL;NULL;14;LAGOA DOS VENTOS V 5;UEE;NULL;EOL.CV.PI.038107-1.01;NULL;0.00;0.00;45600.00;1;NULL;NULL;NULL;NULL;NULL;PI;LAGOA DOS VENTOS V 5;NULL;PISR05;15/08/2022;NULL;0;NULL;NULL;NULL;0.0000;0.0000;I;NULL;NE;N;N;175;108;NULL
PISR06;299;113;NE;NULL;NULL;14;VENTOS DE SAO ROQUE 06;UEE;NULL;EOL.CV.PI.038108-0.01;NULL;0.00;0.00;45600.00;1;NULL;NULL;NULL;NULL;NULL;PI;VENTOS DE SAO ROQUE 06;NULL;PISR06;15/08/2022;NULL;0;NULL;NULL;NULL;0.0000;0.0000;I;NULL;NE;N;N;175;108;NULL
PISR07;299;113;NE;NULL;NULL;14;VENTOS DE SAO ROQUE 07;UEE;NULL;EOL.CV.PI.038109-8.01;NULL;0.00;0.00;45600.00;1;NULL;NULL;NULL;NULL;NULL;PI;VENTOS DE SAO ROQUE 07;NULL;PISR07;15/08/2022;NULL;0;NULL;NULL;NULL;0.0000;0.0000;I;NULL;NE;N;N;175;108;NULL
PISR13;299;113;NE;NULL;NULL;14;LAGOA DOS VENTOS V 13;UEE;NULL;EOL.CV.PI.040631-7.01;NULL;0.00;0.00;45600.00;1;NULL;NULL;NULL;NULL;NULL;PI;LAGOA DOS VENTOS V 13;NULL;PISR13;15/08/2022;NULL;0;NULL;NULL;NULL;0.0000;0.0000;I;NULL;NE;N;N;175;108;NULL
PISR19;299;113;NE;NULL;NULL;14;LAGOA DOS VENTOS V 19;UEE;NULL;EOL.CV.PI.038113-6.01;NULL;0.00;0.00;45600.00;1;NULL;NULL;NULL;NULL;NULL;PI;LAGOA DOS VENTOS V 19;NULL;PISR19;15/08/2022;NULL;0;NULL;NULL;NULL;0.0000;0.0000;I;NULL;NE;N;N;175;108;NULL
PISR22;299;113;NE;NULL;NULL;14;LAGOA DOS VENTOS V 22;UEE;NULL;EOL.CV.PI.038116-0.01;NULL;0.00;0.00;45600.00;1;NULL;NULL;NULL;NULL;NULL;PI;LAGOA DOS VENTOS V 22;NULL;PISR22;15/08/2022;NULL;0;NULL;NULL;NULL;0.0000;0.0000;I;NULL;NE;N;N;175;108;NULL
PISR26;299;113;NE;NULL;NULL;14;LAGOA DOS VENTOS V 26;UEE;NULL;EOL.CV.PI.038120-9.01;NULL;0.00;0.00;45600.00;1;NULL;NULL;NULL;NULL;NULL;PI;LAGOA DOS VENTOS V 26;NULL;PISR26;15/08/2022;NULL;0;NULL;NULL;NULL;0.0000;0.0000;I;NULL;NE;N;N;175;108;NULL
PISR29;299;113;NE;NULL;NULL;14;LAGOA DOS VENTOS V 29;UEE;NULL;EOL.CV.PI.038123-3.01;NULL;0.00;0.00;34200.00;1;NULL;NULL;NULL;NULL;NULL;PI;LAGOA DOS VENTOS V 29;NULL;PISR29;15/08/2022;NULL;0;NULL;NULL;NULL;0.0000;0.0000;I;NULL;NE;N;N;175;108;NULL
PITESA;999;999;NE;NULL;NULL;10;TESTA BRANCA III;UEE;NULL;EOL.CV.PI.033479-0.01;NULL;-2.79;-41.79;22000.00;0;12/08/2016;NULL;NULL;NULL;NULL;PI;TESTA BRANCA III;NULL;PITESA;06/08/2020;S;0;NULL;NULL;NULL;-27,998;-417,920;NULL;NULL;NE;N;S;NULL;NULL;
PITEST;999;999;NE;NULL;NULL;10;TESTA BRANCA I;UEE;NULL;EOL.CV.PI.031666-0.01;NULL;-2.81;-41.78;22000.00;0;23/09/2016;NULL;NULL;NULL;NULL;PI;TESTA BRANCA I;NULL;PITEST;06/08/2020;S;0;NULL;NULL;NULL;-28,166;-417,822;NULL;NULL;NE;N;S;NULL;NULL;
PIVI01;296;125;NE;NULL;NULL;14;VENTOS DE SAO CAIO;UEE;NULL;EOL.CV.PI.048514-4.01;NULL;-7.99;-40.76;35200.00;1;28/10/2022;NULL;NULL;NULL;NULL;PI;VENTOS DE SAO CAIO;NULL;PIVI01;22/11/2021;NULL;1;NULL;441;21/09/2022;-79,955;-407,694;I;28/10/2022;NE;N;N;172;120;NULL
PIVI02;296;125;NE;NULL;NULL;14;VENTOS DE SAO CIRO;UEE;NULL;EOL.CV.PI.048516-0.01;NULL;-8.03;-40.74;35200.00;1;15/10/2022;NULL;NULL;NULL;NULL;PI;VENTOS DE SAO CIRO;NULL;PIVI02;22/11/2021;NULL;1;NULL;441;20/09/2022;-80,347;-407,405;I;21/10/2022;NE;N;N;172;120;NULL
PIVI03;296;125;NE;NULL;NULL;14;VENTOS DE SAO CRISPIM;UEE;NULL;EOL.CV.PI.048704-0.01;NULL;-8.03;-40.67;48400.00;1;06/10/2022;NULL;NULL;NULL;NULL;PI;VENTOS DE SAO CRISPIM;NULL;PIVI03;22/11/2021;NULL;1;NULL;441;17/08/2022;-80,355;-406,761;I;21/10/2022;NE;N;N;172;120;NULL
PIVI04;296;125;NE;NULL;NULL;14;VENTOS DE SAO CIRIACO;UEE;NULL;EOL.CV.PI.048515-2.01;NULL;-8.04;-40.68;48400.00;1;21/09/2022;NULL;NULL;NULL;NULL;PI;VENTOS DE SAO CIRIACO;NULL;PIVI04;22/11/2021;NULL;1;NULL;441;18/08/2022;-80,469;-406,841;I;21/10/2022;NE;N;N;172;120;NULL
PIVI05;296;125;NE;NULL;NULL;14;VENTOS DE SANTO ALDERICO;UEE;NULL;EOL.CV.PI.048512-8.01;NULL;-8.04;-40.66;39600.00;1;02/09/2022;NULL;NULL;NULL;NULL;PI;VENTOS DE SANTO ALDERICO;NULL;PIVI05;22/11/2021;NULL;1;NULL;441;20/07/2022;-80,416;-406,663;I;20/09/2022;NE;N;N;172;120;NULL
PIVI15;295;125;NE;NULL;NULL;14;VENTOS DE SANTO APOLINARIO;UEE;NULL;EOL.CV.PI.048513-6.01;NULL;-7.97;-40.59;35200.00;1;04/06/2022;NULL;NULL;NULL;NULL;PI;VENTOS DE SANTO APOLINARIO;NULL;PIVI15;18/10/2021;NULL;1;NULL;327;20/04/2022;-79,702;-405,994;I;04/07/2022;NE;N;N;171;120;NULL
PIVI16;295;125;NE;NULL;NULL;14;VENTOS DE SANTA ALEXANDRINA;UEE;NULL;EOL.CV.PI.048511-0.01;NULL;-7.98;-40.58;44000.00;1;25/06/2022;NULL;NULL;NULL;NULL;PI;VENTOS DE SANTA ALEXANDRINA;NULL;PIVI16;18/10/2021;NULL;1;NULL;327;20/04/2022;-79,855;-405,800;I;25/06/2022;NE;N;N;171;120;NULL
PIVI18;295;125;NE;NULL;NULL;14;VENTOS DE SAO JOAO PAULO II;UEE;NULL;EOL.CV.PI.048517-9.01;NULL;-7.98;-40.56;30800.00;1;16/08/2022;NULL;NULL;NULL;NULL;PI;VENTOS DE SAO JOAO PAULO II;NULL;PIVI18;18/10/2021;NULL;1;NULL;327;20/04/2022;-79,886;-405,613;I;20/09/2022;NE;N;N;171;120;NULL
PIVSA1;254;64;NE;NULL;NULL;14;VENTOS DE SANTA ANGELA 01;UEE;NULL;EOL.CV.PI.033005-1.01;NULL;-8.51;-41.55;31500.00;1;12/11/2020;NULL;NULL;NULL;NULL;PI;VENTOS DE SANTA ANGELA 01;NULL;PISA01;16/06/2020;S;1;NULL;288;14/07/2020;-85,198;-415,584;NULL;18/01/2021;NE;N;S;134;64;NULL
PIVSR1;299;113;NE;NULL;NULL;14;VENTOS DE SAO ROQUE 01;UEE;NULL;EOL.CV.PI.038103-9.01;NULL;-8.76;-41.65;49500.00;1;11/10/2022;NULL;NULL;NULL;NULL;PI;VENTOS DE SAO ROQUE 01;NULL;PISR01;19/07/2021;NULL;1;NULL;452;19/04/2022;-87,646;-416,575;I;21/10/2022;NE;N;N;174;108;NULL
PIVSR2;299;113;NE;NULL;NULL;14;VENTOS DE SAO ROQUE 02;UEE;NULL;EOL.CV.PI.038104-7.01;NULL;-8.80;-41.65;66000.00;1;30/09/2022;NULL;NULL;NULL;NULL;PI;VENTOS DE SAO ROQUE 02;NULL;PISR02;19/07/2021;NULL;1;NULL;452;11/05/2022;-88,056;-416,504;I;21/10/2022;NE;N;N;174;108;NULL
PIVSR3;299;113;NE;NULL;NULL;14;VENTOS DE SAO ROQUE 04;UEE;NULL;EOL.CV.PI.038106-3.01;NULL;-8.82;-41.59;49500.00;1;22/11/2022;NULL;NULL;NULL;NULL;PI;VENTOS DE SAO ROQUE 04;NULL;PISR04;19/07/2021;NULL;0;NULL;NULL;20/07/2022;-88,299;-415,908;I;NULL;NE;N;N;175;108;NULL
PIVSR4;299;113;NE;NULL;NULL;14;VENTOS DE SAO ROQUE 08;UEE;NULL;EOL.CV.PI.040626-0.01;NULL;-8.93;-41.60;49500.00;1;08/10/2022;NULL;NULL;NULL;NULL;PI;VENTOS DE SAO ROQUE 08;NULL;PISR08;19/07/2021;NULL;1;NULL;452;29/06/2022;-89,352;-416,045;I;21/10/2022;NE;N;N;174;108;NULL
PIVSR5;299;113;NE;NULL;NULL;14;VENTOS DE SAO ROQUE 11;UEE;NULL;EOL.CV.PI.040629-5.01;NULL;-8.82;-41.62;49500.00;1;01/10/2022;NULL;NULL;NULL;NULL;PI;VENTOS DE SAO ROQUE 11;NULL;PISR11;19/07/2021;NULL;1;NULL;452;14/06/2022;-88,264;-416,269;I;21/10/2022;NE;N;N;174;108;NULL
PIVSR6;299;113;NE;NULL;NULL;14;VENTOS DE SAO ROQUE 16;UEE;NULL;EOL.CV.PI.038110-1.01;NULL;-8.89;-41.59;49500.00;1;08/10/2022;NULL;NULL;NULL;NULL;PI;VENTOS DE SAO ROQUE 16;NULL;PISR16;19/07/2021;NULL;1;NULL;452;28/06/2022;-88,998;-415,911;I;21/10/2022;NE;N;N;174;108;NULL
PIVSR7;299;113;NE;NULL;NULL;14;VENTOS DE SAO ROQUE 17;UEE;NULL;EOL.CV.PI.038111-0.01;NULL;-8.89;-41.55;49500.00;1;NULL;NULL;NULL;NULL;NULL;PI;VENTOS DE SAO ROQUE 17;NULL;PISR17;19/07/2021;NULL;0;NULL;NULL;06/07/2022;-88,975;-415,555;I;NULL;NE;N;N;175;108;NULL
PIVSR8;298;113;NE;NULL;NULL;14;VENTOS DE SAO ROQUE 18;UEE;NULL;EOL.CV.PI.038112-8.01;NULL;-8.91;-41.55;49500.00;1;NULL;NULL;NULL;NULL;NULL;PI;VENTOS DE SAO ROQUE 18;NULL;PISR18;19/07/2021;NULL;0;NULL;452;19/08/2022;-89,155;-415,576;I;NULL;NE;N;N;174;108;NULL
PREOLI;999;999;S;NULL;NULL;10;EOLIO   ELETRICA DE PALMAS;UEE;NULL;EOL.CV.PR.027908-0.01;NULL;-26.57;-51.70;2500.00;0;01/02/1999;NULL;NULL;NULL;NULL;PR;EOLIO   ELETRICA DE PALMAS;NULL;PREOLI;06/08/2020;S;0;NULL;NULL;NULL;-265,781;-517,004;NULL;NULL;S;N;NULL;NULL;NULL;
RJUEGG;999;999;SE;NULL;NULL;10;GARGAU;UEE;;EOL.CV.RJ.028730-0.01;NULL;-21.56;-41.07;28050.00;0;28/10/2010;NULL;NULL;NULL;NULL;RJ;GARGAU;NULL;RJUEGG;21/11/2018;N;0;NULL;NULL;08/10/2010;-215,657;-410,731;NULL;NULL;SE;N;N;NULL;NULL;NULL
RNACA1;1;6;NE;NULL;NULL;9;ACAUA I;UEE;NULL;EOL.CV.RN.033597-5.01;NULL;-6.08;-36.66;25200.00;1;NULL;NULL;NULL;NULL;NULL;RN;ACAUA I;NULL;RNACA1;05/08/2022;NULL;0;NULL;NULL;NULL;-206,135;-512,920;;NULL;NE;N;N;NULL;NULL;NULL
RNACA2;1;6;NE;NULL;NULL;9;ACAUA II;UEE;NULL;EOL.CV.RN.033598-3.01;NULL;-6.07;-36.67;21000.00;1;NULL;NULL;NULL;NULL;NULL;RN;ACAUA II;NULL;RNACA2;05/08/2022;NULL;0;NULL;NULL;NULL;-206,089;-512,958;;NULL;NE;N;N;NULL;NULL;NULL
RNACA3;1;6;NE;NULL;NULL;9;ACAUA III;UEE;NULL;EOL.CV.RN.033864-8.01;NULL;-6.09;-36.62;16800.00;1;NULL;NULL;NULL;NULL;NULL;RN;ACAUA III;NULL;RNACA3;05/08/2022;NULL;0;NULL;NULL;NULL;-79,968;-405,132;;NULL;NE;N;N;NULL;NULL;NULL
RNARAT;999;999;NE;NULL;NULL;10;ARATUA I;UEE;NULL;EOL.CV.RN.030121-3.01;NULL;-5.09;-36.33;14400.00;0;31/01/2012;NULL;NULL;NULL;NULL;RN;ARATUA I;NULL;RNARAT;06/08/2020;S;0;NULL;NULL;NULL;-50,919;-363,377;NULL;NULL;NE;N;N;NULL;NULL;
RNARIZ;999;999;NE;NULL;NULL;10;ARIZONA 1;UEE;NULL;EOL.CV.RN.030622-3.01;NULL;-5.30;-35.38;28000.00;0;01/10/2013;NULL;NULL;NULL;NULL;RN;ARIZONA 1;NULL;RNARIZ;06/08/2020;S;0;NULL;NULL;NULL;-53,042;-353,820;NULL;NULL;NE;N;S;NULL;NULL;
RNAWD3;NULL;NULL;NE;NULL;NULL;14;UEE ANEMUS WIND 3;UEE;NULL;;NULL;0.00;0.00;NULL;1;NULL;NULL;NULL;NULL;NULL;RN;UEE ANEMUS WIND 3;NULL;RNAWD3;03/12/2022;NULL;0;NULL;NULL;NULL;0.0000;0.0000;I;NULL;NE;N;N;NULL;NULL;NULL
RNB13;NULL;NULL;NE;NULL;NULL;14;UEE CAJ1 CAJUINAB13;UEE;NULL;EOL.CV.RN.049179-9.01;NULL;0.00;0.00;39900.00;1;NULL;NULL;NULL;NULL;NULL;RN;UEE CAJ1 CAJUINAB13;NULL;RNSR10;18/10/2022;NULL;0;NULL;NULL;NULL;0.0000;0.0000;I;NULL;NE;N;N;NULL;NULL;NULL
RNCA02;NULL;NULL;NE;NULL;NULL;14;UEE CAJ1 CAJUI 01;UEE;NULL;EOL.CV.RN.047236-0.01;NULL;0.00;0.00;17100.00;1;NULL;NULL;NULL;NULL;NULL;RN;UEE CAJ1 CAJUI 01;NULL;RNST2;18/10/2022;NULL;0;NULL;NULL;27/10/2022;0.0000;0.0000;I;NULL;NE;N;N;NULL;NULL;NULL
RNCB09;NULL;NULL;NE;NULL;NULL;14;UEE CAJ1 CAJUI 09;UEE;NULL;EOL.CV.RN.049180-2.01;NULL;0.00;0.00;34200.00;1;NULL;NULL;NULL;NULL;NULL;RN;UEE CAJ1 CAJUI 09;NULL;RNSR11;18/10/2022;NULL;0;NULL;NULL;NULL;0.0000;0.0000;I;NULL;NE;N;N;NULL;NULL;NULL
RNCB12;NULL;NULL;NE;NULL;NULL;14;UEE CAJ1 CAJUI 12;UEE;NULL;EOL.CV.RN.047238-7.01;NULL;0.00;0.00;39900.00;1;NULL;NULL;NULL;NULL;NULL;RN;UEE CAJ1 CAJUI 12;NULL;RNST4;18/10/2022;NULL;0;NULL;NULL;NULL;0.0000;0.0000;I;NULL;NE;N;N;NULL;NULL;NULL
RNCB15;NULL;NULL;NE;NULL;NULL;14;UEE CAJ1 CAJUI 15;UEE;NULL;EOL.CV.RN.049173-0.01;NULL;0.00;0.00;39900.00;1;NULL;NULL;NULL;NULL;NULL;RN;UEE CAJ1 CAJUI 15;NULL;RNSR4;18/10/2022;NULL;0;NULL;NULL;NULL;0.0000;0.0000;I;NULL;NE;N;N;NULL;NULL;NULL
RNCC16;NULL;NULL;NE;NULL;NULL;14;UEE CAJ1 CAJUI 16;UEE;NULL;EOL.CV.RN.047240-9.01;NULL;0.00;0.00;9000.00;1;NULL;NULL;NULL;NULL;NULL;RN;UEE CAJ1 CAJUI 16;NULL;RNST6;18/10/2022;NULL;0;NULL;NULL;NULL;0.0000;0.0000;I;NULL;NE;N;N;NULL;NULL;NULL
RNCEE1;72;16;NE;90;65;14;EURUS I;UEE;RNCEE1_GE_TOT_MW.v;EOL.CV.RN.030503-0.01;75521;-5.37;-35.86;30000.00;1;03/12/2014;NULL;15.50;NULL;;RN;EURUS I;47;RNCEE1;NULL;S;1;27-----;24;NULL;-53,655;-358,621;L;03/12/2014;NE;N;S;60;30;CJT-27
RNCEE3;72;16;NE;92;61;14;EURUS III;UEE;RNCEE3_GE_TOT_MW.v;EOL.CV.RN.030504-9.01;75545;-5.40;-35.87;30000.00;1;03/12/2014;NULL;16.10;NULL;;RN;EURUS III;47;RNCEE3;NULL;S;1;27-----;24;NULL;-53,971;-358,748;L;03/12/2014;NE;N;S;60;30;CJT-27
RNCEM1;92;15;NE;154;10;14;MORRO DOS VENTOS I;UEE;RNCEM1_GE_TOT_MW.v;EOL.CV.RN.030301-1.01;20040;-5.36;-35.82;28800.00;1;29/03/2014;NULL;13.50;NULL;;RN;MORRO DOS VENTOS I;46;RNCEM1;NULL;S;1;29-----;72;NULL;-53,628;-358,190;L;29/03/2014;NE;N;S;57;29;CJT-29
RNCEM2;72;16;NE;155;189;14;MORRO DOS VENTOS II;UEE;RNCEM2_GE_TOT_MW.v;EOL.CV.RN.030889-7.01;74360;-5.36;-35.84;29160.00;1;16/04/2015;NULL;15.30;NULL;;RN;MORRO DOS VENTOS II;47;RNCEM2;NULL;S;1;27-----;24;NULL;-53,601;-358,355;L;16/04/2015;NE;N;S;60;30;CJT-27
RNCEM3;92;15;NE;156;9;14;MORRO DOS VENTOS III;UEE;RNCEM3_GE_TOT_MW.v;EOL.CV.RN.030310-0.01;20041;-5.37;-35.87;28800.00;1;29/03/2014;NULL;13.90;NULL;;RN;MORRO DOS VENTOS III;47;RNCEM3;NULL;S;1;29-----;72;NULL;-53,744;-358,683;L;29/03/2014;NE;N;S;57;29;CJT-29
RNCEM4;92;15;NE;157;11;14;MORRO DOS VENTOS IV;UEE;RNCEM4_GE_TOT_MW.v;EOL.CV.RN.030311-9.01;20042;-5.38;-35.88;28800.00;1;29/03/2014;NULL;13.70;NULL;;RN;MORRO DOS VENTOS IV;47;RNCEM4;NULL;S;1;29-----;72;NULL;-53,820;-358,809;L;29/03/2014;NE;N;S;57;29;CJT-29
RNCEM6;92;15;NE;159;15;14;MORRO DOS VENTOS VI;UEE;RNCEM6_GE_TOT_MW.v;EOL.CV.RN.030300-3.01;20043;-5.34;-35.88;28800.00;1;29/03/2014;NULL;13.10;NULL;;RN;MORRO DOS VENTOS VI;47;RNCEM6;NULL;S;1;29-----;72;NULL;-53,437;-358,783;L;29/03/2014;NE;N;S;57;29;CJT-29
RNCEM9;92;15;NE;158;16;14;MORRO DOS VENTOS IX;UEE;RNCEM9_GE_TOT_MW.v;EOL.CV.RN.030302-0.01;20044;-5.31;-35.91;30000.00;1;29/03/2014;NULL;14.30;NULL;;RN;MORRO DOS VENTOS IX;47;RNCEM9;NULL;S;1;29-----;72;NULL;-53,053;-359,132;L;29/03/2014;NE;N;S;57;29;CJT-29
